"","Classical","Electronic","Folk","Hip-Hop","International","Jazz","Old-Time / Historic","Pop","Rock","MeanDecreaseAccuracy","MeanDecreaseGini"
"chromacens.max.06",0.00013852187743938,2.76688395167037e-05,0.000321441383459706,0.000246458780478467,0.00267825945013517,0.00458777117514782,0.00026460882113056,0.00010713867867995,-6.79402189231522e-05,0.000925983384822699,2.37095331181931
"chromacens.max.07",0.000125467984564605,-1.07216691979951e-05,-0.000278997232180248,0.000529955545767738,0.00133457233061736,0.00195244545926263,0.000138990846065705,2.9967930767132e-05,-1.68539834552957e-05,0.000423122274965378,1.851874342484
"chromacens.max.08",0.000496788707195128,0.00020954508946056,-0.000336581189386684,0.000496472205857045,0.00403312774927331,0.00503665111718813,0.000897049633048906,-3.18831498973265e-05,-0.000197558822717223,0.00114558109854215,2.73754171597304
"chromacens.max.09",0.000644329597879707,0.00016597848958925,0.000672111478677536,-8.41873628316242e-05,0.0026817126826129,0.00274271521287708,0.000110568980948728,-0.000226955416720033,7.05888434844342e-05,0.000748607764613818,2.02430589457165
"chromacens.max.10",0.000352012634162213,0.000120409853269532,-0.000194970870816738,-0.00010524080646757,0.00111502110360877,0.00206322300485711,0.0003056177441804,9.22919408135927e-05,-0.000275717465024577,0.000388132936619334,1.76297727765483
"chromacens.max.11",0.000290477927396886,-0.000362832005350318,0.000497166166999007,0.000614874177432442,0.00351321161409189,0.00685272109480898,0.000271535114501866,0.000476485836925,-0.000139553736647592,0.00134213260578951,2.87043491787534
"chromacens.max.12",0.000414846229133865,-0.000118650127229942,0.000294452120003536,0.000296627314976996,0.00139618890182785,0.00108524957550657,0.000180890413933892,2.07628335450554e-05,-0.000234098837813968,0.000368769136608127,1.66654183869278
"chromacens.mean.01",-2.84517065712404e-06,0.000194690097782654,0.000204303446876425,-1.18535105842418e-06,0.00177900050059927,0.00111264508920174,-3.07136629717275e-05,0.000167434264984686,0.000101245016905837,0.0003935190956636,1.91735197433774
"chromacens.mean.02",0.000333618031376943,-3.90596862321323e-05,7.7372573401919e-05,0.000293466168877601,0.00524279669362071,0.00181185640520821,2.56253317632637e-05,0.000720149298614054,-4.56716686332791e-05,0.000951297850670339,2.06752905966049
"chromacens.mean.03",4.05124014098721e-05,-5.51237121618483e-05,1.05927737740282e-05,-0.00019409130888646,0.00321121949098564,0.000804169001382668,0.000273788691678044,-4.79701677623216e-05,0.000130091071159879,0.000472271798890657,1.84190245538059
"chromacens.mean.04",-2.3869594439603e-06,-3.4058289767855e-05,2.92557982181612e-05,-2.94460683270915e-05,0.00152285389073541,0.00126723140437011,1.73865414710485e-05,0.000208661434086549,0.000478633299788346,0.000381008156743104,1.51155539614055
"chromacens.mean.05",0.000345362937418634,0.000371835972058078,0.000347272887172367,0.000358657927011212,0.00186298650577588,0.00176509427547535,5.4143040058533e-05,0.000364419141208131,0.000261071834203135,0.000642440651670013,1.5869477929533
"chromacens.mean.06",0.00045891417210702,-4.15118068930714e-05,-0.00010879325704737,-0.000217003711166664,0.00213164048889238,0.00140544212480051,0.000144209172470042,0.000426455039986578,0.00016800275802987,0.000489774597572201,1.68881308715893
"chromacens.mean.07",0.000824453396381189,0.000190611398100021,-1.12308107730257e-05,-2.4940133778436e-05,0.00179354315698921,0.00158314075436662,8.76900876900877e-05,-8.74359831171939e-05,0.000382859414846126,0.000512930850858898,1.68617508583139
"chromacens.mean.08",0.000333552694550315,2.41910821812995e-05,0.000291259825078479,-0.000184737535278039,0.00224127381790373,0.00151580700215045,-0.000116539674503276,-0.000129659583968358,-7.79829826631924e-05,0.000432170245479816,1.70944378057282
"chromacens.mean.09",0.000238609015390208,0.000123476427252655,9.55970919805094e-07,-0.000320842691578846,0.0018887788338177,0.00137963118173756,-2.11511236511237e-05,-0.000416041126085955,0.000350528591067362,0.00036487338667845,1.74261556121966
"chromacens.mean.10",0.000451472956676948,4.55785236000097e-05,0.000102815987651663,-0.000220637203935521,0.00098464177508225,0.00115535056310308,0.000326088480948246,-1.89905494056949e-05,0.00022473986567045,0.000334532801657075,1.51475120273475
"chromacens.mean.11",4.76066193128113e-06,-1.0927973624014e-05,0.000129535028455182,1.36859636681896e-05,0.00132152863996334,0.00107086768455996,0.000163766840171464,4.09419753019486e-05,-0.000187724585943374,0.000272678710900828,1.44807825904284
"chromacens.mean.12",0.000244688567966664,-0.000200383375781574,2.90803606154902e-05,7.90837600725082e-05,0.00128338269805482,0.00061122329914,0.000238719668336365,-0.000116971169369707,0.000165771766139387,0.000256648598963841,1.38371659296942
"chromacens.median.01",8.7295892417192e-05,8.2341898238628e-05,0.000517491416582633,-0.000155731437731256,0.00142701399520146,0.00149009965950846,0.000143378492742788,9.65378386543648e-05,-0.000290318420073774,0.000370613464981317,1.77744486051504
"chromacens.median.02",2.52013068672235e-05,0.000374605441065112,0.000360163589952003,0.000108731261434317,0.00342279051185175,0.00179500276045044,0.000169033859319739,-3.61787023973213e-06,0.000261980791196004,0.000727267781788881,1.9480756874308
"chromacens.median.03",1.72747399435042e-05,-8.18440830668703e-05,0.000666981432603271,-0.000352094404651931,0.00252451788592322,0.00122962130658817,0.000104681095758461,-1.83336246884836e-05,4.79322896012072e-05,0.00047253460567541,1.75495227501842
"chromacens.median.04",0.000216120218579235,5.99127171709123e-05,-0.00030597748239699,0.000124683852538014,0.00094495937283286,0.000803763711239145,3.30348258706468e-05,0.000209239188381349,0.000350619735897978,0.000270189158796246,1.38261938597076
"chromacens.median.05",0.000426470611118605,-9.58276734209483e-05,0.00014487373774371,9.16494028986702e-05,0.00111596095337794,0.00155547054032035,0.000516148744801411,0.000351001242571617,5.9894967799274e-05,0.00045353046432221,1.60935637695002
"chromacens.median.06",0.000720892581147544,-6.48849959039641e-05,0.000159765270940493,5.18173523927881e-05,0.00206380695367205,0.00147477086321247,0.00017935280873461,9.40747166750257e-05,0.000318257393890837,0.000555655150643958,1.72952316237128
"chromacens.median.07",0.000313519853116713,-1.84353633069511e-05,5.13539824191612e-05,-7.78701790017817e-05,0.00221397505880237,0.00104919095738107,9.52540962621608e-05,-5.76669968300022e-05,0.000229031567377199,0.000423246956767685,1.55654141125826
"chromacens.median.08",0.000237426266317095,-0.000266755155183403,0.000188595441767431,6.9362670348903e-05,0.00163730010974376,0.000712287228342497,0.00019584668035236,0.000150009281587963,-0.000116812551373834,0.000309090380341517,1.66042265251593
"chromacens.median.09",0.000582920952623913,-0.000168925978348443,-0.000144745199445912,0.000132214654436988,0.00263882062649898,0.00167047389653845,0.000285275780550514,3.53214510239471e-05,-0.000127843459503621,0.000558459022048055,1.77522980702389
"chromacens.median.10",-7.16339864667957e-05,0.000178723152269912,0.000208028514916855,-7.8275047719344e-05,0.0017417506179756,0.00178386410075902,-5.05050505050501e-07,9.23518957337531e-05,0.000296157180079456,0.000477183095432066,1.50349156741133
"chromacens.median.11",0.000274752097860186,0.000324916434500785,-0.000510731627464149,-7.33252876054071e-05,0.00164323524311515,0.00131810259472233,0.000466712541588413,0.000214641481589771,-6.04340603667566e-05,0.000404218661373179,1.60259533192737
"chromacens.median.12",9.35552384205225e-05,0.000499956218421968,0.000141401472230867,0.00019792328596441,0.000801633965357364,0.00141166387888768,0.000399408262516366,0.000293384499088618,0.000273035620248571,0.00044908926466047,1.57721857788386
"chromacens.min.01",0.000306647287969331,6.04588228326156e-05,0.000116084969444222,0.000230747734898978,0.000718410030241016,0.000202725923935535,8.13081636273931e-05,0.000263759403885353,-0.000455256493873381,0.000172800625911026,0.549441572879209
"chromacens.min.02",0.000192540322580645,-5.88983772672646e-05,0.000187788779184834,-0.000213507316634222,0.00121349668366963,0.000490696183543896,8.43570843570844e-05,0.000220788170082793,0.00016560927528183,0.000247986009269147,0.688558837386431
"chromacens.min.03",0.00039822373428335,2.96181766514247e-05,0.000102280507677475,4.10697319770652e-06,0.000990274527400626,0.000291237980496255,0,1.21998213918799e-06,-0.000123640848309501,0.000189085678617512,0.589027859858383
"chromacens.min.04",3.17460317460317e-05,2.99936174936175e-05,-6.60225442834139e-05,-4.18776036287073e-05,0.000909892929191204,0.000114321221446325,3.21639180409795e-05,0,2.52328751072621e-05,0.000118599430406481,0.431624152502769
"chromacens.min.05",7.01754385964912e-05,-0.000123403925115953,6.65521978021978e-05,3.42553542553542e-05,0.000405141993571627,0.000115840424481041,-3.44827586206897e-05,5.97796409034337e-05,-0.00019937594581198,4.28120632866727e-05,0.352064175096505
"chromacens.min.06",0.000639216404510522,8.06069227121858e-06,2.35708058288703e-05,-8.61903122452995e-05,0.000385058320352438,0.000157153813928007,-1.64999557404621e-05,-1.77978953292358e-06,-1.01418318523582e-05,0.000121825112492273,0.472182020384471
"chromacens.min.07",0.000181818181818182,-1.37626391679009e-05,9.74613412113412e-05,-4.78261995655272e-05,0.00053818028806777,0.000171285702178151,3.24386724386724e-05,8.08204063088207e-05,6.1270792737667e-05,0.000119533432514042,0.533726509758671
"chromacens.min.08",0.000240855349584002,-7.2035022035022e-05,9.48956960306874e-05,-1.34101192924722e-05,0.000286371552789463,9.04245555593324e-05,8.63471971066908e-05,3.27868852459016e-05,-8.72066529961267e-05,7.41202205739998e-05,0.433172804784841
"chromacens.min.09",0.000110763209393346,2.90598290598291e-05,-4.5242551024751e-06,9.62074258810758e-05,0.000601593048347627,0.000126138390246067,3.17460317460317e-05,-3.16415095052866e-05,-0.000187072199346352,8.0429860752138e-05,0.600757994360277
"chromacens.min.10",9.39393939393939e-05,-0.00015609294286499,6.00496277915633e-05,5.60832202623248e-06,8.04407879722681e-05,9.23211470288453e-05,5.06409241968666e-05,0.000129882531494543,-3.34460210503722e-05,3.65882841216108e-05,0.387195288197592
"chromacens.min.11",0.000272569431092605,-5.44444444444444e-05,0.000115425580667516,0.000113660206608948,0.000450147008914587,0.000329042887892708,0.000137912923276091,-6.09257600636911e-05,-0.000325636047207987,0.00011647042839693,0.571223050858197
"chromacens.min.12",0.000265934065934066,5.99150458305388e-05,3.50877192982456e-05,-5.3463365150128e-05,0.000321736482883854,0.000144826217084282,-3.44827586206897e-05,2.5e-05,-0.000317294922902611,5.3976660820099e-05,0.400702631474975
"chromacens.skew.01",0.000442769866871386,0.000325909673620691,0.000361543768603896,5.29126334815127e-05,0.00173058593003775,0.0013173588826498,6.06617647058824e-05,0.00044177738157976,0.000263501260639057,0.000541131304603878,1.84774644414433
"chromacens.skew.02",0.000219906758548349,0.000104365111570946,5.37185870881671e-05,-3.51143209379584e-05,0.00394482555785237,0.00177961878631155,0.000614869461415085,0.000163720480932907,-8.40129794668622e-05,0.000739034259940271,1.86530442711486
"chromacens.skew.03",0.000165274252588295,-6.08029125171917e-05,0.000391527361528745,0.000167380584665016,0.00180979726090831,0.00180266327500086,0.000292019308251306,0.000231051922163201,0.000251834889602107,0.000571893588273973,1.88914455968695
"chromacens.skew.04",0.000104966532192663,5.6745471490041e-05,-0.000168731775626917,-0.000186778670651714,0.00177676771673062,0.00188258880056751,0.000158374942170588,-5.74490379002384e-05,0.000121743651647051,0.000416709652659936,1.63796978729045
"chromacens.skew.05",0.000288832481588709,0.000148521351723843,0.000343048423293778,0.000289027134527467,0.00088204106953942,0.00116857238649384,0.000147909628487385,7.72905402483282e-05,0.00014317308802552,0.000394332837319241,1.54125668463054
"chromacens.skew.06",0.000380340211534093,0.000111680805487925,6.28403817629572e-05,0.000388311641055222,0.0021298739468562,0.00180178318169486,0.000297914433917193,-6.08918090798317e-05,-0.000303357283079851,0.000520631208902935,1.69997311907971
"chromacens.skew.07",0.000351070555218059,3.04558099912201e-05,0.000182533916316885,2.101567629323e-05,0.00221612831395221,0.000898487099581125,5.99845735395607e-05,-1.21587644473274e-05,-3.08927919939266e-06,0.000404258196233702,1.58345984195964
"chromacens.skew.08",6.94090623487119e-05,-4.79371439467913e-05,0.00016031725766288,0.000126694821102291,0.0019353041037375,0.00157857903869479,-3.38983050847458e-05,0.000388803687283503,-8.29729295259938e-05,0.00044664318788651,1.60217767009122
"chromacens.skew.09",0.000316903165198199,3.98161144419037e-05,0.000369080333564884,-0.00034759687582911,0.00266114867006876,0.000956954451803814,-6.97223120982433e-05,-1.75338847524497e-05,0.000195913194203353,0.000462271791144787,1.5573163224911
"chromacens.skew.10",0.000335567800166051,5.16277149197793e-05,0.000151448174142413,-0.000223178529418638,0.00144136517409817,0.00157598271096852,9.10994787038298e-05,0.000337730080843101,-0.000131490029636628,0.000402390342329997,1.74624300227118
"chromacens.skew.11",-0.000122927918183016,-8.33677976706966e-06,0.000171326238075832,-4.05695509619906e-05,0.0020909711076988,0.00189214969430669,0.000564560796934542,5.01395885788688e-05,-0.000151581992680418,0.000476959509165173,1.77280607205825
"chromacens.skew.12",-6.56702161128997e-05,4.86145978684967e-05,-0.000120462614858242,-0.000187388153150307,0.000791415725149235,0.000487402967275889,0.000284668940039784,-0.000158797300032699,-3.38643874199827e-05,0.000115143646577164,1.4413943107139
"chromacens.std.01",0.000747544622210719,-1.05478430176463e-05,-0.000133957759065412,0.000231504462606346,0.00270686954894345,0.00287427821639363,0.000413995667259264,0.000208875932560539,0.000264656934265716,0.000813048311917018,2.07888738463302
"chromacens.std.02",0.00227731172825063,4.66334002915676e-05,0.00027197586214263,0.000133148761866423,0.00214854426787373,0.00195670218807667,9.4568773074776e-05,7.62138409719415e-05,0.000199279788110849,0.000797744533184393,1.76748265554905
"chromacens.std.03",0.00164183957016016,7.04370976854598e-06,-1.97550741701426e-05,-2.19126114975021e-05,0.0015317971542039,0.00219636661375253,0.000352081890534328,0.000186420004120997,0.000418770782183524,0.000709079789753446,1.82295088224041
"chromacens.std.04",0.0017734032593461,-1.14995116478707e-05,-7.15715983730098e-05,0.000224964169271746,0.00288452763392135,0.00309418540898673,0.000421197449336337,6.67452279526925e-05,0.000784590916431035,0.0010228640282906,2.12528624105999
"chromacens.std.05",0.00252815408809008,0.000482447103308473,0.00030031599764592,0.00233532455912614,0.00351289138365219,0.0025981610316517,0.000342188072221212,-0.000165444094964028,9.26987526393382e-05,0.00132987970688377,2.42437523762477
"chromacens.std.06",0.00187822229088501,-5.60529369987427e-05,2.63630180530704e-05,0.000188165765754901,0.0016993804831319,0.00202876722623564,0.000274324570899458,0.000164365982708755,0.000213786591574204,0.000738005364534585,1.80236703691724
"chromacens.std.07",0.00113639251543791,0.000583467031400468,3.13089559962135e-05,-5.73048385538081e-05,0.00174017486016004,0.00153361181629132,-0.00016775073458847,0.000165378999079736,-1.96514228908414e-05,0.000547852720833809,1.76235429136895
"chromacens.std.08",0.00251118881665392,-1.99473620086234e-05,-7.71976210783121e-05,0.000623088367101813,0.00453598712238381,0.00341693720639559,0.000954293903731445,0.000410338244382055,0.000189319021245673,0.00139556594798972,2.41747295950039
"chromacens.std.09",0.00236124846170844,0.000360548226125952,5.39704231906429e-06,-5.95660153287578e-05,0.00313622595276952,0.0017503215709936,1.58505866114562e-05,-0.000118271219788062,-1.90424436891184e-05,0.000819320695387835,2.07921745235335
"chromacens.std.10",0.00235147710679411,0.000283944321573423,7.41742730624906e-06,0.000657162265361672,0.00206681659055959,0.00172773992219112,8.16824898560473e-05,0.000383911012379199,-0.000168778901752743,0.000818312333073163,1.91792941423229
"chromacens.std.11",0.00107281759552824,0.000171599845179239,-0.000250806825322258,0.000176812698444103,0.00175323968608162,0.00281555741219948,0.000113929985139596,-4.02051208778081e-05,0.000224499861927897,0.000663496237623015,1.87014194060603
"chromacens.std.12",0.000631079969056272,6.37530197826359e-05,-2.89287733196766e-05,0.0011291202980969,0.00338440519243114,0.00182639703042216,0.000410324020454305,0.000155095637889241,-9.78964230687284e-05,0.00083199588675674,2.05909806252015
"chromacqt.kurtosis.01",-0.000160028436286646,8.57238510151329e-05,0.00102561399314405,0.00031060382548092,0.00196766790356184,0.00151289983541795,0.00031441861149304,0.000208734675683532,-0.000142000712339785,0.000575715701534359,1.95649965513828
"chromacqt.kurtosis.02",0.000699097278443574,6.65840799052975e-06,0.00138726454056802,0.000108383677035379,0.00444485662124227,0.00230607177456055,0.000117295039784887,0.000185518662489239,0.00030591280542953,0.00104367026165396,2.61037328115805
"chromacqt.kurtosis.03",0.000155327000534317,0.000351651172679855,0.000186334493871883,0.000114963312593567,0.00195401239241673,0.00143092822965802,0.00020602090298485,0.000341543180267216,0.00039080086881981,0.000565279091632077,1.77774819598784
"chromacqt.kurtosis.04",4.49103610612286e-05,-0.000218008972397969,0.000686889770164647,-0.0002505595851635,0.00309970687625064,0.00244200726744119,-6.94665021432807e-06,1.05055876077307e-05,0.000791831171986139,0.00075110080356209,2.222126114669
"chromacqt.kurtosis.05",0.000282014241145482,-6.60797444250447e-05,0.000675364351773336,5.8869988945341e-05,0.0016151707384188,0.000615355259907086,0.000114093787262085,0.000358925618524466,7.0360335272064e-05,0.000412385203536791,1.56754281111641
"chromacqt.kurtosis.06",-1.54287525758777e-05,0.000100098600555379,0.000337624907830843,4.76848629009363e-05,0.00133149583878618,0.00109881662452348,0.000183240922970959,0.000119641383029544,-0.000169468325392289,0.000331673706708007,1.44085884013927
"chromacqt.kurtosis.07",0.000185998231040536,0.000348435857237778,-2.88903035923081e-05,0.000619709229235222,0.00131794780184477,0.00138081531503605,-3.11765937158406e-05,-3.04794247670514e-05,0.000174212414477925,0.000431100801536562,1.70250731767669
"chromacqt.kurtosis.08",0.000156001133408443,-0.000160615252837624,0.000332854629160103,0.000283330276907531,0.00184740702532905,0.00193583586012964,0.0001739284699387,3.50788731313554e-05,0.000227776993541834,0.000544188851047625,1.63715453297892
"chromacqt.kurtosis.09",5.77348695894281e-05,-2.77864144874611e-05,0.000474546784785719,0.000920117389611551,0.00284625985216142,0.00162444737396914,-2.34406799342959e-08,0.000386277795027895,0.000544844443685981,0.000767063542192612,2.24772216691721
"chromacqt.kurtosis.10",0.000400172243789585,-0.000244217467131067,0.000319639618623265,-0.000133972668290721,0.00161352323169598,0.00121354923893795,7.89625326051136e-05,-0.000164539958047181,-0.00013323531721604,0.000325624443844365,1.57205221864003
"chromacqt.kurtosis.11",2.75830629854547e-05,0.000172651279249356,0.000648258749426935,0.000634847886919958,0.00219799232593762,0.00164700590785751,0.000115301071822811,0.000359663102618772,0.00117891779026136,0.00076482784776037,2.22657456832924
"chromacqt.kurtosis.12",0.000192488465786295,-5.21993821736556e-05,-0.000148721129511455,3.36955647796539e-05,0.00113754991808558,0.000856263016333854,0.000125119017446383,5.80310169143539e-05,0.000417402817889018,0.00029648331177081,1.56700218173547
"chromacqt.max.01",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.02",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.03",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.04",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.05",0,0,0,0,0,0,0,0,0,0,0.002
"chromacqt.max.06",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.07",0,0,0,0,0,0,0,0,0,0,0.0035049786628734
"chromacqt.max.08",0,0,0,0,0,0,0,0,0,0,0.00266666666666667
"chromacqt.max.09",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.10",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.11",0,0,0,0,0,0,0,0,0,0,0
"chromacqt.max.12",0,0,0,0,0,0,0,0,0,0,0.00366666666666667
"chromacqt.mean.01",0.000210711189078907,0.000441160373374101,0.000348886804593721,-7.50689895182486e-05,0.0015179648347198,0.00152038654155632,6.12955653587184e-05,-0.00020308582829432,0.000684869044171119,0.000497750889972664,1.72993547712251
"chromacqt.mean.02",0.000286072040801069,0.000287046533724233,0.000814566186466214,-0.000158874264925233,0.00367253421222179,0.00180329134706522,0.000221102104720458,-0.000165608440890226,3.42745880750476e-05,0.000735110413083448,1.95946108972791
"chromacqt.mean.03",-0.000102636088232252,-0.00015020827576441,0.00011203918079629,0.000176370928346981,0.00159584915906832,0.00113389837359587,0.000981196806698954,-0.000194753842964567,-0.000122341154000926,0.000378780354355464,1.67586930238516
"chromacqt.mean.04",0.000320755226757105,0.000198084512178466,0.000885926496125872,5.49858016442473e-05,0.00305294257027165,0.00156244467822804,6.3585588285245e-05,0.000195534983825251,0.000106534798868009,0.00071579217035816,1.92907497006179
"chromacqt.mean.05",0.000234200700151037,-2.65426303844422e-05,0.000728139307076072,-0.000167993890551418,0.00172448773598302,0.00176999423179443,0.00014648786497342,-2.98510597782929e-05,0.000205344215439119,0.000513411766458196,1.69554506959212
"chromacqt.mean.06",0.000433180848545074,-9.74085370965663e-05,0.0004740354648815,0.000429761548740536,0.00178368614557768,0.00147152614327931,0.000299817529901596,-0.000151388598246577,0.000442015985626393,0.000554227357440647,1.74615355402142
"chromacqt.mean.07",0.000686176803561163,-4.33056125721632e-05,9.33027396903576e-05,0.000132860702729209,0.0026581883141012,0.00125156812687393,3.23018122277872e-05,0.00015295887731381,0.000248629734872752,0.000586001879113239,1.74692180692624
"chromacqt.mean.08",-2.37103292934072e-05,7.8189996273113e-05,0.000282901632234861,-0.000180793827455564,0.00115363419076594,0.00163552027920981,0.000524104897512511,-0.000109348390046277,-1.99293745479885e-05,0.000373374799757718,1.66400235845818
"chromacqt.mean.09",0.000339858299565563,-8.46974020424949e-05,-7.55485791665007e-05,0.000229880292759797,0.00147955004601517,0.00159189037568595,0.000156881802372862,0.000280087422440363,-0.000370677833266012,0.000392643482257808,1.51883515756609
"chromacqt.mean.10",-5.33811317997537e-06,-5.1494673503116e-05,1.09395334983995e-06,0.000256174366842017,0.00275458674105107,0.00160157284529565,0.000199556858306858,0.000276697441622701,4.10496067224416e-05,0.000579428005391155,1.7609634287646
"chromacqt.mean.11",-2.20377331767385e-05,0.0002622217695219,0.000197046859779084,-6.50543002731601e-05,0.00152448722536289,0.00171177380968161,7.22234595856482e-05,0.000174956221275833,0.000138426044366486,0.000436738013150608,1.86032383726979
"chromacqt.mean.12",0.000267531568924402,-2.75489037506553e-05,-0.000191675535529867,0.000206824191760241,0.00143507495079609,0.00172526784515929,7.78578961063862e-05,0.000200779428582348,7.2142552557844e-05,0.000419458612611682,1.85328391579472
"chromacqt.median.01",1.40278746801715e-05,0.000193464011543937,0.00074665739001101,-0.000242226296309584,0.00203966429568524,0.00150862981683149,0.000114618534469911,-0.000192365686876017,0.000300588259831962,0.000501298313054385,1.90045283343153
"chromacqt.median.02",0.000430827775135212,6.23169953981967e-05,0.000851938170860818,-0.000128383235014927,0.00390126351325992,0.00233496280791401,0.00037099904064038,0.000389948741259666,-0.000119002779443208,0.00088299091483363,2.30978901754648
"chromacqt.median.03",0.000143761461168038,0.000311516254867018,0.00015821908666804,-1.61731336079022e-05,0.00216121895011729,0.00130093928631498,0.00102703898217359,8.42929923720462e-05,0.000524497641120034,0.000630933326549729,1.7468884483485
"chromacqt.median.04",-0.000212631852453535,0.000151413319808079,0.000433585940755185,-2.59961461473839e-05,0.00198026183368184,0.00158633576534118,-5.71545213308839e-05,-0.000286970292274569,0.000272655465447947,0.000420213334023801,1.61844001447032
"chromacqt.median.05",0.000101023960213011,-0.000155583158687626,0.000446138995554408,-5.55988263288972e-05,0.00183587076496171,0.000813503952938613,1.11093580623241e-06,0.000140641915441036,9.94035126432186e-05,0.000363002785827759,1.64080939745508
"chromacqt.median.06",0.00013419949605985,-0.000121593132153998,-6.12691413887732e-05,0.000100816277873896,0.00155149536641952,0.00172244806698032,5.96918919258749e-05,0.000119650391854623,0.000269409800141618,0.000420782870223158,1.74512236770281
"chromacqt.median.07",0.000470926601367539,0.000189904863215804,0.000390257076186356,-0.000319495964038411,0.00162492870898588,0.00124416725574568,-1.63117219038272e-05,-0.000105326733415261,1.55925778310433e-05,0.000381301375128211,1.64340178965366
